timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-09-09,593.3494,613.9994,592.4494,598.7494,197.5461,2897583,0.0000,1.0
2021-09-08,570.9495,595.7994,565.6995,591.6994,195.2201,1539484,0.0000,1.0
2021-09-07,565.2495,584.7494,554.9495,570.9495,188.3741,2720310,0.0000,1.0
2021-09-06,540.9995,569.9995,540.9995,561.2995,185.1902,2065619,0.0000,1.0
2021-09-03,565.9495,565.9495,536.8495,539.3495,177.9482,1300681,0.0000,1.0
2021-09-02,562.4995,586.9994,552.4495,566.2495,186.8234,4223242,0.0000,1.0
2021-09-01,507.4995,574.1995,496.9495,560.4995,184.9263,4013146,0.0000,1.0
2021-08-31,488.4995,521.5495,486.9995,504.6495,166.4996,3690100,0.0000,1.0
2021-08-30,434.6996,486.6995,434.6996,480.3495,158.4823,3049983,0.0000,1.0
2021-08-27,441.2496,442.9496,428.9996,433.9496,143.1735,765052,0.0000,1.0
2021-08-26,432.2996,443.4996,431.2496,440.9996,145.4995,961690,0.0000,1.0
2021-08-25,431.4996,435.9996,421.8996,429.1496,141.5898,627685,0.0000,1.0
2021-08-24,421.5996,432.8996,415.9996,430.9496,142.1837,464490,0.0000,1.0
2021-08-23,408.7996,423.9996,378.9996,415.6496,137.1358,631936,0.0000,1.0
2021-08-20,402.8996,408.1496,399.4996,401.3996,132.4343,257898,0.0000,1.0
2021-08-18,409.9496,412.9996,401.9996,403.7496,133.2096,427716,0.5000,1.0
2021-08-17,404.3996,411.5996,401.6496,406.7996,133.721,294552,0.0000,1.0
2021-08-16,409.7496,416.6496,400.2996,406.6496,133.6717,638554,0.0000,1.0
2021-08-13,408.6996,413.4996,406.1496,409.7496,134.6907,460230,0.0000,1.0
2021-08-12,400.9996,411.5496,399.2996,405.8996,133.4252,305682,0.0000,1.0
2021-08-11,408.3996,409.3496,384.9996,398.3496,130.9434,1848815,0.0000,1.0
2021-08-10,421.8996,424.2496,399.9996,408.3996,134.2469,862270,0.0000,1.0
2021-08-09,420.2996,422.5996,414.2996,415.9496,136.7287,397626,0.0000,1.0
2021-08-06,418.7996,428.9996,417.6996,419.8496,138.0107,196245,0.0000,1.0
2021-08-05,425.7996,425.7996,409.0496,418.6496,137.6163,685744,0.0000,1.0
2021-08-04,430.8996,431.6496,420.2496,421.9496,138.701,432012,0.0000,1.0
2021-08-03,432.9996,435.3496,423.9996,429.3496,141.1335,170760,0.0000,1.0
2021-08-02,436.6996,440.7496,430.1496,432.2496,142.0868,177099,0.0000,1.0
2021-07-30,436.9496,438.8996,426.9996,430.7996,141.6101,407982,0.0000,1.0
2021-07-29,419.0996,436.7496,418.1496,434.2996,142.7606,312006,0.0000,1.0
2021-07-28,425.9996,431.0996,413.9996,418.8496,137.682,717382,0.0000,1.0
2021-07-27,443.9996,449.5496,420.2996,429.2496,141.1006,356208,0.0000,1.0
2021-07-26,444.7996,450.8996,438.0496,439.6496,144.5193,288507,0.0000,1.0
2021-07-23,449.2496,454.8496,435.9996,443.1996,145.6862,1408651,0.0000,1.0
2021-07-22,432.4996,448.9996,431.9496,445.9496,146.5902,717853,0.0000,1.0
